,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Expenses,Group,DeckC,NumberC,SideC,SexW,Transported
5330,5698_01,Earth,0.0,TRAPPIST-1e,14.0,0.0,877.0,5698,F,1088,S,1,0
5331,5698_02,Earth,0.0,TRAPPIST-1e,26.0,0.0,885.0,5698,G,923,S,0,1
5332,5700_01,Earth,1.0,TRAPPIST-1e,47.0,0.0,0.0,5700,G,924,S,0,1
5333,5701_01,Mars,1.0,TRAPPIST-1e,,0.0,0.0,5701,D,173,S,0,1
5334,5702_01,Earth,1.0,55 Cancri e,28.0,0.0,0.0,5702,G,912,P,0,1
5335,5704_01,Earth,1.0,TRAPPIST-1e,22.0,0.0,,5704,G,913,P,1,1
5336,5705_01,Earth,1.0,TRAPPIST-1e,17.0,0.0,0.0,5705,G,925,S,0,1
5337,5706_01,Earth,0.0,TRAPPIST-1e,16.0,0.0,1183.0,5706,F,1090,S,0,1
5338,5706_02,Earth,0.0,TRAPPIST-1e,9.0,0.0,,5706,G,926,S,0,1
5339,5707_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,1002.0,5707,F,1091,S,0,1
5340,5709_01,Europa,0.0,TRAPPIST-1e,33.0,0.0,8475.0,5709,C,215,S,0,1
5341,5710_01,Earth,0.0,TRAPPIST-1e,61.0,0.0,1262.0,5710,F,1092,S,0,1
5342,5711_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,,5711,F,1183,P,1,0
5343,5712_01,Europa,1.0,TRAPPIST-1e,61.0,0.0,0.0,5712,E,371,S,0,1
5344,5713_01,Earth,0.0,TRAPPIST-1e,42.0,0.0,825.0,5713,G,915,P,0,1
5345,5714_01,Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,5714,G,916,P,0,0
5346,5714_02,Earth,0.0,TRAPPIST-1e,12.0,0.0,0.0,5714,G,916,P,0,1
5347,5714_03,Earth,0.0,TRAPPIST-1e,0.0,,0.0,5714,G,916,P,1,1
5348,5714_04,Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,5714,G,916,P,1,1
5349,5714_05,Earth,1.0,TRAPPIST-1e,,0.0,0.0,5714,G,916,P,1,1
5350,5716_01,Earth,0.0,PSO J318.5-22,29.0,0.0,1328.0,5716,F,1093,S,0,1
5351,5717_01,Earth,0.0,TRAPPIST-1e,59.0,0.0,949.0,5717,G,917,P,0,1
5352,5718_01,Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,5718,G,927,S,0,1
5353,5719_01,Earth,0.0,TRAPPIST-1e,70.0,0.0,908.0,5719,G,918,P,0,1
5354,5719_02,Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,5719,G,918,P,0,0
5355,5721_01,Europa,1.0,TRAPPIST-1e,37.0,0.0,0.0,5721,B,219,S,1,1
5356,5721_02,Europa,0.0,TRAPPIST-1e,58.0,0.0,6306.0,5721,B,219,S,0,0
5357,5722_01,Earth,0.0,TRAPPIST-1e,44.0,0.0,2367.0,5722,G,928,S,0,0
5358,5723_01,Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,5723,E,372,S,0,0
5359,5724_01,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,5724,G,919,P,0,1
5360,5725_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,1392.0,5725,F,1094,S,0,1
5361,5726_01,Europa,1.0,55 Cancri e,27.0,0.0,,5726,B,192,P,0,1
5362,5727_01,Earth,0.0,55 Cancri e,28.0,0.0,711.0,5727,G,920,P,0,0
5363,5728_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,804.0,5728,F,1185,P,1,0
5364,5729_01,Mars,1.0,TRAPPIST-1e,29.0,0.0,0.0,5729,F,1186,P,0,1
5365,5730_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,2151.0,5730,F,1187,P,0,0
5366,5732_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,809.0,5732,G,921,P,0,0
5367,5733_01,Earth,0.0,55 Cancri e,34.0,0.0,1793.0,5733,G,922,P,1,1
5368,5733_02,Earth,0.0,,28.0,0.0,1300.0,5733,F,1188,P,0,0
5369,5735_01,Earth,1.0,TRAPPIST-1e,,0.0,0.0,5735,E,362,P,0,1
5370,5736_01,Earth,,TRAPPIST-1e,23.0,0.0,,5736,F,1189,P,0,0
5371,5737_01,Europa,0.0,TRAPPIST-1e,39.0,0.0,11911.0,5737,C,216,S,0,1
5372,5737_02,Europa,0.0,TRAPPIST-1e,35.0,0.0,8694.0,5737,C,216,S,0,1
5373,5738_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,5738,G,929,S,0,1
5374,5739_01,Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,5739,G,930,S,1,1
5375,5740_01,Europa,0.0,TRAPPIST-1e,42.0,0.0,7652.0,5740,A,52,P,0,0
5376,5740_02,Europa,0.0,55 Cancri e,32.0,0.0,3402.0,5740,A,52,P,0,0
5377,5742_01,Earth,0.0,55 Cancri e,50.0,0.0,729.0,5742,F,1096,S,0,0
5378,5744_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,906.0,5744,G,931,S,0,1
5379,5746_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,,5746,G,932,S,1,0
5380,5747_01,Earth,0.0,TRAPPIST-1e,29.0,0.0,762.0,5747,F,1192,P,1,0
5381,5748_01,Europa,0.0,TRAPPIST-1e,35.0,1.0,3127.0,5748,A,53,P,0,0
5382,5750_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,981.0,5750,E,363,P,1,0
5383,5751_01,Earth,0.0,PSO J318.5-22,24.0,0.0,772.0,5751,G,924,P,0,0
5384,5755_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,674.0,5755,G,933,S,0,1
5385,5756_01,Earth,0.0,TRAPPIST-1e,51.0,0.0,902.0,5756,F,1194,P,0,0
5386,5756_02,Earth,0.0,TRAPPIST-1e,42.0,0.0,693.0,5756,F,1194,P,1,0
5387,5756_03,Earth,0.0,PSO J318.5-22,19.0,0.0,721.0,5756,F,1194,P,0,0
5388,5756_04,Earth,,TRAPPIST-1e,23.0,0.0,0.0,5756,F,1194,P,0,0
5389,5756_05,Earth,1.0,TRAPPIST-1e,19.0,0.0,,5756,F,1194,P,0,1
5390,5756_06,Earth,0.0,PSO J318.5-22,22.0,0.0,660.0,5756,F,1194,P,1,0
5391,5756_07,Earth,0.0,TRAPPIST-1e,25.0,0.0,3177.0,5756,,,,0,0
5392,5756_08,Earth,0.0,PSO J318.5-22,31.0,0.0,3043.0,5756,F,1194,P,0,0
5393,5757_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,559.0,5757,F,1195,P,1,0
5394,5758_01,Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,5758,G,934,S,0,1
5395,5761_01,Europa,1.0,TRAPPIST-1e,55.0,0.0,0.0,5761,B,220,S,0,1
5396,5763_01,Earth,0.0,TRAPPIST-1e,40.0,0.0,699.0,5763,F,1099,S,0,0
5397,5763_02,Earth,0.0,TRAPPIST-1e,24.0,0.0,,5763,F,1099,S,0,0
5398,5764_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,1046.0,5764,F,1100,S,0,1
5399,5765_01,Europa,0.0,TRAPPIST-1e,42.0,0.0,2640.0,5765,C,181,P,0,0
5400,5767_01,Earth,1.0,PSO J318.5-22,33.0,0.0,0.0,5767,G,936,S,0,1
5401,5768_01,Europa,1.0,TRAPPIST-1e,54.0,0.0,0.0,5768,B,193,P,0,1
5402,5768_02,Europa,1.0,55 Cancri e,22.0,0.0,0.0,5768,B,193,P,0,1
5403,5769_01,Europa,1.0,TRAPPIST-1e,22.0,0.0,0.0,5769,B,194,P,0,1
5404,5769_02,Europa,1.0,55 Cancri e,19.0,0.0,0.0,5769,B,194,P,0,1
5405,5771_01,Earth,0.0,TRAPPIST-1e,47.0,0.0,,5771,G,937,S,1,1
5406,5772_01,Mars,0.0,55 Cancri e,23.0,0.0,2901.0,5772,F,1197,P,0,0
5407,5773_01,Europa,1.0,55 Cancri e,61.0,0.0,0.0,5773,C,217,S,0,1
5408,5776_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,724.0,5776,F,1102,S,0,0
5409,5777_01,Earth,,PSO J318.5-22,46.0,,,5777,F,1199,P,0,0
5410,5778_01,Earth,0.0,TRAPPIST-1e,36.0,0.0,907.0,5778,G,926,P,0,0
5411,5779_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,,5779,G,938,S,0,1
5412,5780_01,Europa,0.0,TRAPPIST-1e,33.0,0.0,,5780,B,195,P,0,1
5413,5780_02,Europa,1.0,TRAPPIST-1e,35.0,0.0,0.0,5780,B,195,P,0,1
5414,5780_03,Europa,1.0,55 Cancri e,21.0,0.0,0.0,5780,B,195,P,0,1
5415,5781_01,Earth,0.0,55 Cancri e,21.0,0.0,595.0,5781,F,1200,P,0,0
5416,5783_01,Earth,0.0,55 Cancri e,43.0,0.0,1421.0,5783,F,1201,P,0,1
5417,5785_01,Earth,0.0,PSO J318.5-22,34.0,0.0,571.0,5785,F,1104,S,0,0
5418,5786_01,Earth,0.0,PSO J318.5-22,47.0,0.0,1737.0,5786,G,928,P,0,0
5419,5788_01,Mars,0.0,TRAPPIST-1e,27.0,0.0,1532.0,5788,F,1105,S,0,1
5420,5790_01,Europa,0.0,TRAPPIST-1e,46.0,0.0,5411.0,5790,C,218,S,0,0
5421,5791_01,Earth,0.0,,46.0,0.0,1014.0,5791,G,941,S,0,1
5422,5792_01,Europa,0.0,55 Cancri e,40.0,0.0,9881.0,5792,B,196,P,0,0
5423,5793_01,Europa,1.0,55 Cancri e,59.0,0.0,0.0,5793,E,375,S,0,1
5424,5794_01,Europa,0.0,TRAPPIST-1e,45.0,0.0,6202.0,5794,D,182,P,0,0
5425,5795_01,Earth,0.0,PSO J318.5-22,19.0,0.0,690.0,5795,F,1106,S,0,1
5426,5796_01,Mars,0.0,TRAPPIST-1e,32.0,0.0,,5796,F,1107,S,0,0
5427,5799_01,,1.0,55 Cancri e,39.0,0.0,0.0,5799,F,1108,S,0,1
5428,5800_01,Earth,0.0,,40.0,0.0,1497.0,5800,F,1203,P,0,0
5429,5802_01,Mars,0.0,TRAPPIST-1e,44.0,0.0,1056.0,5802,D,175,S,0,1
5430,5804_01,Earth,1.0,TRAPPIST-1e,26.0,0.0,0.0,5804,G,933,P,0,0
5431,5806_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,1228.0,5806,F,1109,S,1,0
5432,5808_01,Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,5808,G,934,P,1,0
5433,5808_02,Earth,0.0,TRAPPIST-1e,18.0,0.0,796.0,5808,F,1204,P,0,0
5434,5808_03,Earth,0.0,TRAPPIST-1e,53.0,0.0,,5808,F,1204,P,0,0
5435,5809_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,1298.0,5809,F,1205,P,0,0
5436,5809_02,Earth,0.0,TRAPPIST-1e,46.0,0.0,2175.0,5809,F,1205,P,0,1
5437,5810_01,Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,5810,G,935,P,0,1
5438,5810_02,,0.0,TRAPPIST-1e,31.0,0.0,1563.0,5810,E,366,P,0,1
5439,5811_01,Europa,0.0,55 Cancri e,36.0,0.0,6263.0,5811,A,54,P,0,0
5440,5811_02,Europa,0.0,55 Cancri e,46.0,0.0,6096.0,5811,A,54,P,0,1
5441,5812_01,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,5812,G,943,S,0,1
5442,5812_02,Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,5812,G,943,S,0,1
5443,5812_03,Earth,1.0,TRAPPIST-1e,12.0,0.0,0.0,5812,G,943,S,0,1
5444,5812_04,Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,5812,G,943,S,0,1
5445,5812_05,Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,5812,G,943,S,0,1
5446,5812_06,Earth,1.0,55 Cancri e,11.0,0.0,0.0,5812,G,943,S,1,1
5447,5813_01,Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,5813,G,936,P,0,1
5448,5814_01,Mars,0.0,TRAPPIST-1e,17.0,0.0,1182.0,5814,D,176,S,0,0
5449,5814_02,Mars,1.0,55 Cancri e,21.0,0.0,0.0,5814,D,176,S,0,1
5450,5814_03,Mars,1.0,55 Cancri e,21.0,0.0,0.0,5814,D,176,S,0,1
5451,5814_04,Mars,0.0,TRAPPIST-1e,27.0,0.0,1033.0,5814,D,176,S,1,1
5452,5814_05,Mars,1.0,TRAPPIST-1e,54.0,0.0,0.0,5814,D,176,S,0,1
5453,5814_06,Mars,0.0,TRAPPIST-1e,15.0,0.0,3462.0,5814,D,176,S,0,0
5454,5814_07,Mars,1.0,,39.0,0.0,0.0,5814,D,176,S,0,1
5455,5816_01,Earth,0.0,TRAPPIST-1e,31.0,0.0,395.0,5816,G,937,P,0,1
5456,5817_01,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,5817,F,1111,S,0,1
5457,5818_01,Earth,0.0,,21.0,0.0,3560.0,5818,G,938,P,0,0
5458,5819_01,Europa,1.0,TRAPPIST-1e,29.0,0.0,0.0,5819,B,221,S,0,1
5459,5820_01,Earth,,TRAPPIST-1e,45.0,0.0,716.0,5820,F,1112,S,0,1
5460,5821_01,Europa,0.0,55 Cancri e,44.0,0.0,6527.0,5821,C,183,P,0,0
5461,5822_01,Earth,1.0,TRAPPIST-1e,12.0,0.0,0.0,5822,G,939,P,0,1
5462,5823_01,Earth,1.0,55 Cancri e,18.0,0.0,0.0,5823,G,944,S,1,1
5463,5824_01,Earth,1.0,55 Cancri e,20.0,0.0,0.0,5824,G,940,P,0,1
5464,5825_01,Europa,0.0,TRAPPIST-1e,43.0,0.0,9388.0,5825,B,198,P,0,1
5465,5826_01,,1.0,55 Cancri e,46.0,0.0,0.0,5826,E,367,P,0,1
5466,5827_01,Earth,0.0,TRAPPIST-1e,53.0,0.0,992.0,5827,G,945,S,1,1
5467,5828_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,621.0,5828,G,941,P,0,0
5468,5829_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,737.0,5829,F,1113,S,1,0
5469,5831_01,Earth,0.0,55 Cancri e,9.0,0.0,0.0,5831,,,,0,0
5470,5834_01,Earth,0.0,,19.0,0.0,1100.0,5834,F,1206,P,0,0
5471,5835_01,Earth,1.0,PSO J318.5-22,52.0,0.0,0.0,5835,G,946,S,0,1
5472,5836_01,Europa,1.0,55 Cancri e,31.0,0.0,0.0,5836,B,222,S,0,1
5473,5837_01,Earth,0.0,TRAPPIST-1e,62.0,0.0,,5837,F,1114,S,1,0
5474,5839_01,Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,5839,C,219,S,0,1
5475,5840_01,Earth,1.0,TRAPPIST-1e,23.0,0.0,0.0,5840,G,946,P,0,0
5476,5842_01,Europa,1.0,55 Cancri e,28.0,0.0,0.0,5842,C,220,S,0,1
5477,5842_02,Europa,1.0,55 Cancri e,27.0,0.0,0.0,5842,C,220,S,0,1
5478,5843_01,Earth,1.0,TRAPPIST-1e,58.0,0.0,0.0,5843,G,947,S,0,1
5479,5844_01,Earth,0.0,55 Cancri e,24.0,,865.0,5844,E,369,P,0,1
5480,5846_01,Mars,0.0,TRAPPIST-1e,27.0,1.0,1048.0,5846,E,376,S,0,0
5481,5847_01,Earth,0.0,TRAPPIST-1e,33.0,0.0,1451.0,5847,F,1115,S,0,0
5482,5848_01,Earth,0.0,,28.0,0.0,996.0,5848,E,377,S,1,1
5483,5849_01,Earth,0.0,TRAPPIST-1e,39.0,0.0,1104.0,5849,F,1208,P,0,0
5484,5852_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,987.0,5852,E,370,P,0,0
5485,5854_01,Earth,0.0,TRAPPIST-1e,36.0,0.0,2084.0,5854,F,1117,S,0,1
5486,5855_01,Earth,,TRAPPIST-1e,64.0,0.0,2450.0,5855,F,1209,P,1,1
5487,5855_02,Earth,0.0,PSO J318.5-22,41.0,0.0,752.0,5855,G,949,P,0,1
5488,5856_01,Europa,1.0,55 Cancri e,,0.0,0.0,5856,B,199,P,0,1
5489,5856_02,Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,5856,B,199,P,0,1
5490,5857_01,Europa,0.0,TRAPPIST-1e,,0.0,4036.0,5857,E,378,S,0,0
5491,5858_01,Earth,0.0,55 Cancri e,22.0,0.0,808.0,5858,G,948,S,0,1
5492,5859_01,Earth,0.0,,23.0,0.0,4000.0,5859,E,371,P,0,1
5493,5860_01,Mars,0.0,TRAPPIST-1e,40.0,0.0,1307.0,5860,F,1118,S,0,0
5494,5860_02,Mars,1.0,TRAPPIST-1e,2.0,0.0,0.0,5860,F,1118,S,0,1
5495,5860_03,Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,5860,F,1118,S,0,1
5496,5861_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,1804.0,5861,G,949,S,1,1
5497,5863_01,Earth,0.0,55 Cancri e,0.0,0.0,0.0,5863,G,950,P,0,1
5498,5863_02,Earth,0.0,TRAPPIST-1e,17.0,0.0,902.0,5863,F,1210,P,0,0
5499,5867_01,Earth,0.0,TRAPPIST-1e,45.0,0.0,,5867,F,1212,P,1,0
5500,5868_01,Earth,0.0,TRAPPIST-1e,62.0,0.0,787.0,5868,E,379,S,0,0
5501,5869_01,Earth,1.0,55 Cancri e,14.0,0.0,0.0,5869,G,952,S,0,1
5502,5871_01,Earth,0.0,55 Cancri e,24.0,0.0,2217.0,5871,F,1120,S,1,1
5503,5874_01,Earth,1.0,PSO J318.5-22,51.0,0.0,0.0,5874,G,953,S,0,1
5504,5875_01,Earth,0.0,TRAPPIST-1e,49.0,0.0,789.0,5875,E,381,S,0,0
5505,5876_01,Mars,0.0,TRAPPIST-1e,52.0,0.0,1939.0,5876,D,184,P,0,1
5506,5876_02,Mars,1.0,55 Cancri e,35.0,0.0,0.0,5876,F,1213,P,0,1
5507,5876_03,Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,5876,F,1213,P,0,1
5508,5877_01,Earth,0.0,TRAPPIST-1e,17.0,0.0,,5877,F,1121,S,0,0
5509,5878_01,Europa,1.0,55 Cancri e,47.0,0.0,0.0,5878,B,224,S,0,1
5510,5879_01,Mars,1.0,TRAPPIST-1e,25.0,0.0,0.0,5879,F,1122,S,0,1
5511,5880_01,Earth,1.0,TRAPPIST-1e,11.0,0.0,0.0,5880,G,953,P,1,1
5512,5882_01,Earth,0.0,TRAPPIST-1e,17.0,0.0,1150.0,5882,F,1214,P,0,0
5513,5885_01,Earth,0.0,TRAPPIST-1e,41.0,,640.0,5885,F,1123,S,1,1
5514,5885_02,Earth,0.0,TRAPPIST-1e,55.0,0.0,1416.0,5885,F,1123,S,1,1
5515,5885_03,Earth,0.0,TRAPPIST-1e,29.0,0.0,2428.0,5885,F,1123,S,1,1
5516,5885_04,Earth,0.0,TRAPPIST-1e,19.0,0.0,888.0,5885,G,954,S,0,0
5517,5885_05,Earth,1.0,55 Cancri e,23.0,0.0,0.0,5885,G,954,S,1,1
5518,5885_06,Earth,0.0,TRAPPIST-1e,32.0,0.0,5525.0,5885,G,954,S,0,0
5519,5885_07,Earth,0.0,TRAPPIST-1e,27.0,0.0,1818.0,5885,G,954,S,1,0
5520,5885_08,Earth,0.0,TRAPPIST-1e,25.0,0.0,892.0,5885,G,954,S,0,1
5521,5886_01,Mars,0.0,TRAPPIST-1e,24.0,0.0,,5886,F,1216,P,0,0
5522,5886_02,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,5886,E,373,P,0,0
5523,5887_01,Earth,0.0,PSO J318.5-22,50.0,0.0,844.0,5887,E,374,P,0,1
5524,5887_02,Earth,0.0,,51.0,0.0,826.0,5887,F,1217,P,0,0
5525,5888_01,Mars,0.0,55 Cancri e,27.0,0.0,1331.0,5888,F,1218,P,0,0
5526,5888_02,Mars,0.0,TRAPPIST-1e,35.0,0.0,1815.0,5888,F,1218,P,0,0
5527,5889_01,Earth,0.0,TRAPPIST-1e,48.0,0.0,4450.0,5889,G,954,P,0,0
5528,5890_01,Earth,1.0,TRAPPIST-1e,27.0,0.0,0.0,5890,G,955,S,0,1
5529,5891_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,5891,G,955,P,0,1
5530,5894_01,Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,5894,G,957,S,0,1
5531,5897_01,Europa,,55 Cancri e,25.0,0.0,0.0,5897,C,221,S,0,1
5532,5898_01,Earth,1.0,55 Cancri e,41.0,0.0,0.0,5898,G,958,S,0,1
5533,5900_01,Mars,1.0,TRAPPIST-1e,62.0,0.0,,5900,F,1220,P,0,1
5534,5900_02,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,5900,F,1220,P,0,1
5535,5900_03,Mars,1.0,TRAPPIST-1e,6.0,,0.0,5900,F,1220,P,0,1
5536,5901_01,Earth,0.0,55 Cancri e,15.0,0.0,879.0,5901,F,1221,P,0,0
5537,5902_01,Mars,0.0,PSO J318.5-22,34.0,0.0,880.0,5902,D,177,S,0,0
5538,5903_01,Earth,0.0,TRAPPIST-1e,34.0,0.0,791.0,5903,E,376,P,1,0
5539,5905_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,705.0,5905,G,959,S,0,1
5540,5906_01,Earth,0.0,,51.0,0.0,816.0,5906,G,957,P,0,0
5541,5907_01,Earth,1.0,PSO J318.5-22,63.0,0.0,0.0,5907,G,960,S,1,1
5542,5908_01,Earth,0.0,TRAPPIST-1e,42.0,0.0,776.0,5908,F,1126,S,1,1
5543,5909_01,Earth,0.0,55 Cancri e,19.0,0.0,716.0,5909,F,1127,S,0,1
5544,5909_02,Earth,1.0,TRAPPIST-1e,5.0,0.0,0.0,5909,G,961,S,1,1
5545,5909_03,Earth,1.0,55 Cancri e,2.0,0.0,0.0,5909,G,961,S,0,1
5546,5912_01,Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,5912,G,963,S,1,1
5547,5913_01,Europa,0.0,TRAPPIST-1e,36.0,0.0,1414.0,5913,D,185,P,0,0
5548,5915_01,Earth,0.0,TRAPPIST-1e,32.0,0.0,788.0,5915,E,382,S,0,0
5549,5916_01,Earth,0.0,,19.0,0.0,659.0,5916,E,383,S,0,1
5550,5919_01,Europa,0.0,55 Cancri e,26.0,0.0,2447.0,5919,A,55,P,0,1
5551,5920_01,Earth,0.0,TRAPPIST-1e,33.0,0.0,1206.0,5920,F,1223,P,1,0
5552,5921_01,Earth,1.0,TRAPPIST-1e,38.0,0.0,0.0,5921,G,959,P,0,1
5553,5921_02,Earth,0.0,TRAPPIST-1e,22.0,0.0,921.0,5921,F,1224,P,0,0
5554,5922_01,Earth,0.0,TRAPPIST-1e,32.0,0.0,0.0,5922,G,960,P,1,0
5555,5923_01,Mars,1.0,55 Cancri e,30.0,0.0,0.0,5923,F,1129,S,0,1
5556,5924_01,Earth,0.0,TRAPPIST-1e,51.0,0.0,595.0,5924,F,1225,P,0,0
5557,5925_01,Europa,0.0,TRAPPIST-1e,29.0,0.0,5424.0,5925,B,226,S,0,0
5558,5925_02,Europa,0.0,TRAPPIST-1e,16.0,0.0,2167.0,5925,B,226,S,0,1
5559,5925_03,Europa,0.0,TRAPPIST-1e,32.0,0.0,4998.0,5925,B,226,S,0,0
5560,5927_01,Europa,0.0,55 Cancri e,24.0,0.0,5446.0,5927,B,201,P,0,0
5561,5927_02,Europa,0.0,,23.0,0.0,4944.0,5927,B,201,P,0,0
5562,5927_03,Europa,1.0,55 Cancri e,46.0,0.0,0.0,5927,B,201,P,0,1
5563,5927_04,Europa,,55 Cancri e,49.0,0.0,6842.0,5927,B,201,P,0,0
5564,5927_05,Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,5927,B,201,P,0,1
5565,5927_06,Europa,0.0,55 Cancri e,35.0,0.0,5459.0,5927,B,201,P,0,0
5566,5927_07,Europa,0.0,55 Cancri e,43.0,0.0,4036.0,5927,B,201,P,0,0
5567,5928_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,787.0,5928,E,377,P,1,1
5568,5930_01,Europa,1.0,55 Cancri e,24.0,0.0,0.0,5930,B,227,S,1,1
5569,5930_02,Europa,0.0,TRAPPIST-1e,28.0,0.0,3994.0,5930,B,227,S,0,0
5570,5930_03,Europa,1.0,55 Cancri e,19.0,0.0,0.0,5930,B,227,S,0,1
5571,5931_01,Europa,0.0,55 Cancri e,39.0,0.0,2025.0,5931,A,56,P,0,0
5572,5933_01,Mars,0.0,TRAPPIST-1e,34.0,0.0,2188.0,5933,F,1131,S,0,0
5573,5934_01,Earth,0.0,TRAPPIST-1e,29.0,0.0,,5934,G,962,P,0,1
5574,5938_01,Earth,0.0,55 Cancri e,14.0,0.0,,5938,E,384,S,1,1
5575,5938_02,Earth,1.0,TRAPPIST-1e,,0.0,0.0,5938,G,967,S,0,1
5576,5939_01,,0.0,TRAPPIST-1e,30.0,0.0,1298.0,5939,E,385,S,0,0
5577,5941_01,Earth,0.0,TRAPPIST-1e,,0.0,993.0,5941,E,386,S,0,1
5578,5944_01,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,5944,G,969,S,0,1
5579,5945_01,Earth,1.0,TRAPPIST-1e,7.0,0.0,0.0,5945,G,970,S,0,1
5580,5945_02,Earth,1.0,55 Cancri e,34.0,0.0,0.0,5945,G,970,S,0,1
5581,5945_03,Earth,0.0,PSO J318.5-22,47.0,0.0,769.0,5945,G,970,S,0,1
5582,5946_01,Mars,0.0,TRAPPIST-1e,19.0,0.0,947.0,5946,E,387,S,0,0
5583,5947_01,Europa,1.0,TRAPPIST-1e,52.0,0.0,0.0,5947,E,388,S,1,1
5584,5949_01,Mars,0.0,TRAPPIST-1e,19.0,0.0,1183.0,5949,D,180,S,0,0
5585,5949_02,Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,5949,F,1132,S,0,1
5586,5950_01,Earth,0.0,TRAPPIST-1e,32.0,0.0,,5950,E,378,P,0,0
5587,5951_01,Earth,0.0,55 Cancri e,21.0,0.0,,5951,F,1133,S,1,0
5588,5952_01,Mars,,55 Cancri e,22.0,0.0,0.0,5952,F,1134,S,0,1
5589,5953_01,Mars,0.0,TRAPPIST-1e,13.0,0.0,1370.0,5953,E,390,S,0,0
5590,5954_01,Mars,0.0,TRAPPIST-1e,25.0,0.0,2099.0,5954,E,391,S,0,0
5591,5955_01,Mars,0.0,TRAPPIST-1e,33.0,0.0,1022.0,5955,E,392,S,0,0
5592,5955_02,Mars,0.0,TRAPPIST-1e,27.0,0.0,2598.0,5955,F,1135,S,0,0
5593,5956_01,Earth,0.0,TRAPPIST-1e,21.0,,1670.0,5956,E,379,P,0,0
5594,5957_01,Europa,1.0,55 Cancri e,17.0,0.0,0.0,5957,B,203,P,0,1
5595,5957_02,Europa,1.0,55 Cancri e,15.0,0.0,0.0,5957,B,203,P,0,1
5596,5957_03,Europa,0.0,55 Cancri e,58.0,1.0,5419.0,5957,B,203,P,0,0
5597,5959_01,Europa,0.0,TRAPPIST-1e,29.0,0.0,4195.0,5959,D,181,S,0,0
5598,5959_02,Europa,1.0,TRAPPIST-1e,34.0,0.0,0.0,5959,D,181,S,0,1
5599,5960_01,Europa,0.0,TRAPPIST-1e,28.0,0.0,6789.0,5960,C,222,S,0,1
5600,5960_02,Europa,0.0,TRAPPIST-1e,29.0,0.0,4854.0,5960,C,222,S,0,1
5601,5960_03,Europa,1.0,55 Cancri e,25.0,0.0,0.0,5960,C,222,S,0,1
5602,5963_01,Mars,0.0,55 Cancri e,23.0,0.0,2026.0,5963,F,1228,P,0,0
